word,"number",length
HOWSON,"02",2
HOWTEK,"17",2
HOWTON,"12",2
HOWZE,"0",1
HOXIE,"70",2
HOXSEY,"70",2
HOXSIE,"70",2
HOXWORTH,"704",3
HOY,"null",0
HOYE,"null",0
HOYER,"4",1
HOYING,"null",0
HOYLAKE,"57",2
HOYLAND,"521",3
HOYLE,"5",1
HOYNE,"2",1
HOYOS,"0",1
HOYT,"1",1
HOYVALD,"851",3
HRABAK,"497",3
HRABAK,"497",3
HRAWI,"4",1
HRDLICKA,"41507",5
HREHA,"4",1
HREHA,"4",1
HREN,"42",2
HREN,"42",2
HRIBAR,"494",3
HRIBAR,"494",3
HRITZ,"410",3
HRITZ,"410",3
HRIVNAK,"4827",4
HRIVNAK,"4827",4
HRNCIR,"4264",4
HRNCIR,"4204",4
HRON,"42",2
HRON,"42",2
HRONEK,"427",3
HROVAT,"481",3
HRUBIK,"497",3
HRUBIK,"497",3
HRUBY,"49",2
HRUBY,"49",2
HRUSKA,"407",3
HSIA,"6",1
HSIAO,"6",1
HSIEH,"6",1
HSIUNG,"6",1
HSIUNG&apos;S,"60",2
HSU,"6",1
HU,"null",0
HUA,"null",0
HUA,"null",0
HUACHUCA,"67",2
HUACHUCA,"67",2
HUADONG,"1",1
HUAIROU,"4",1
HUALLAGA,"57",2
HUALLAGA,"57",2
HUAN,"2",1
HUANENG,"2",1
HUANG,"null",0
HUANG,"null",0
HUARD,"41",2
HUB,"9",1
HUBBARD,"941",3
HUBBARD&apos;S,"9410",4
HUBBART,"941",3
HUBBELL,"95",2
HUBBELL&apos;S,"950",3
HUBBERT,"941",3
HUBBLE,"95",2
HUBBLE&apos;S,"950",3
HUBBS,"90",2
HUBBUB,"99",2
HUBBY,"9",1
HUBCAP,"979",3
HUBCAPS,"9790",4
HUBCO,"97",2
HUBE,"9",1
HUBER,"94",2
HUBERMAN,"9432",4
HUBERS,"942000",6
HUBERT,"941",3
HUBERT&apos;S,"9410",4
HUBERTA,"941",3
HUBERTO,"941",3
HUBERTY,"941",3
HUBKA,"97",2
HUBLER,"954",3
HUBLER,"954",3
HUBLEY,"95",2
HUBNER,"924",3
HUBOR,"94",2
HUBRIS,"940",3
HUBS,"90",2
HUCH,"6",1
HUCHISON,"602",3
HUCK,"7",1
HUCKABA,"79",2
HUCKABAY,"79",2
HUCKABEE,"79",2
HUCKABY,"79",2
HUCKE,"7",1
HUCKEBA,"79",2
HUCKELBY,"759",3
HUCKELBY&apos;LL,"7595",4
HUCKELBY&apos;S,"7590",4
HUCKER,"74",2
HUCKINS,"720",3
HUCKLE,"75",2
HUCKLEBERRY,"7594",4
HUCKS,"70",2
HUCKSTEP,"7019",4
HUCKSTER,"7014",4
HUCKSTERS,"70140",5
HUD,"1",1
HUD&apos;S,"10",2
HUDA,"1",1
HUDAK,"17",2
HUDDIE,"1",1
HUDDLE,"15",2
HUDDLED,"151",3
HUDDLES,"150",3
HUDDLESON,"1502",4
HUDDLESTON,"15012",5
HUDDLING,"15",2
HUDDLING,"15",2
HUDDY,"1",1
HUDEC,"17",2
HUDECEK,"167",3
HUDEK,"17",2
HUDELSON,"1502",4
HUDGENS,"620",3
HUDGINS,"620",3
HUDKINS,"1720",4
HUDLER,"154",3
HUDLER,"154",3
HUDLOW,"15",2
HUDMAN,"132",3
HUDNALL,"125",3
HUDNELL,"125",3
HUDNUT,"121",3
HUDOCK,"17",2
HUDON,"12",2
HUDSON,"102",3
HUDSON&apos;S,"1020",4
HUDSPETH,"109",3
HUDSUCKER,"1074",4
HUDWON,"12",2
HUDY,"1",1
HUDZIK,"107",3
HUE,"null",0
HUEBEL,"95",2
HUEBER,"94",2
HUEBERT,"941",3
HUEBNER,"924",3
HUEBSCH,"96",2
HUED,"1",1
HUEGEL,"75",2
HUEGLIN,"752",3
HUELSKAMP,"50739",5
HUELSMAN,"5032",4
HUELSMANN,"5032",4
HUENINK,"27",2
HUERST,"401",3
HUERTA,"41",2
HUERTA,"41",2
HUERTER,"414",3
HUES,"0",1
HUESMAN,"032",3
HUESTIS,"010",3
HUESTON,"012",3
HUETHER,"4",1
HUETT,"1",1
HUETTA,"1",1
HUETTE,"1",1
HUETTL,"15",2
HUETTNER,"124",3
HUEY,"null",0
HUFBAUER,"894",3
HUFF,"8",1
HUFF&apos;S,"80",2
HUFFAKER,"874",3
HUFFED,"81",2
HUFFER,"84",2
HUFFINE,"82",2
HUFFINES,"820",3
HUFFING,"8",1
HUFFINGTON,"812",3
HUFFINGTON&apos;S,"8120",4
HUFFMAN,"832",3
HUFFMASTER,"83014",5
HUFFORD,"841",3
HUFFS,"80",2
HUFFSTETLER,"801154",6
HUFFSTETLER,"801154",6
HUFFSTUTLER,"801154",6
HUFFSTUTLER,"801154",6
HUFFY,"8",1
HUFFY&apos;S,"80",2
HUFNAGEL,"8275",4
HUFNAGLE,"8275",4
HUFSTEDLER,"801154",6
HUFSTEDLER,"801154",6
HUFSTETLER,"801154",6
HUFSTETLER,"801154",6
HUG,"7",1
HUGE,"6",1
HUGE,"6",1
HUGEL,"75",2
HUGELY,"65",2
HUGEST,"601",3
HUGETTE,"61",2
HUGG,"7",1
HUGGARD,"741",3
HUGGED,"71",2
HUGGER,"74",2
HUGGETT,"71",2
HUGGIES,"70",2
HUGGING,"7",1
HUGGINS,"720",3
HUGGLER,"754",3
HUGGY,"7",1
HUGH,"null",0
HUGH,"null",0
HUGHART,"741",3
HUGHART,"41",2
HUGHART,"41",2
HUGHBANKS,"970",3
HUGHBANKS,"970",3
HUGHBANKS,"970",3
HUGHEN,"2",1
HUGHEN,"2",1
HUGHES,"0",1
HUGHES,"0",1
HUGHES&apos;,"0",1
HUGHES&apos;,"0",1
HUGHES&apos;S,"00",2
HUGHES&apos;S,"00",2
HUGHETT,"1",1
HUGHETT,"1",1
HUGHETTE,"1",1
HUGHETTE,"1",1
HUGHEY,"7",1
HUGHEY,"null",0
HUGHEY,"null",0
HUGHIE,"null",0
HUGHIE,"null",0
HUGHLETT,"51",2
HUGHLETT,"51",2
HUGHLEY,"5",1
HUGHLEY,"75",2
HUGHLEY,"5",1
HUGHS,"0",1
HUGHS,"0",1
HUGHSON,"702",3
HUGHSON,"02",2
HUGHSON,"02",2
HUGHSTON,"7012",4
HUGHSTON,"012",3
HUGHSTON,"012",3
HUGHY,"null",0
HUGHY,"null",0
HUGILL,"65",2
HUGLEY,"75",2
HUGO,"7",1
HUGO,"7",1
HUGO&apos;S,"70",2
HUGO&apos;S,"70",2
HUGOTON,"712",3
HUGOTON,"712",3
HUGS,"70",2
HUGUENIN,"722",3
HUGUENOT,"721",3
HUGUENOT,"721",3
HUGUENOTS,"7210",4
HUGUENOTS,"7210",4
HUGUET,"71",2
HUGULEY,"75",2
HUGUS,"70",2
HUGUS,"70",2
HUH,"null",0
HUHN,"2",1
HUHTA,"1",1
HUI,"null",0
HUIBREGTSE,"94710",5
HUIE,"null",0
HUIE,"null",0
HUISH,"6",1
HUISH,"6",1
HUISHMAN,"032",3
HUITT,"1",1
HUIZAR,"04",2
HUIZENGA,"07",2
HUIZENGA&apos;S,"070",3
HUIZINGA,"07",2
HUKILL,"75",2
HUKILL,"75",2
HUKSTRA,"7014",4
HULA,"5",1
HULBARD,"5941",4
HULBERT,"5941",4
HULBERT&apos;S,"59410",5
HULBURD,"5941",4
HULBURT,"5941",4
HULCE,"50",2
HULCE&apos;S,"500",3
HULDIE,"1",1
HULDY,"51",2
HULEN,"52",2
HULET,"51",2
HULETT,"51",2
HULETT,"51",2
HULETTE,"51",2
HULETTE,"51",2
HULGAN,"572",3
HULICK,"57",2
HULICK,"57",2
HULIN,"52",2
HULIN,"52",2
HULING,"5",1
HULING,"5",1
HULINGS,"50",2
HULINGS,"50",2
HULK,"57",2
HULKING,"57",2
HULKS,"570",3
HULL,"5",1
HULL&apos;S,"50",2
HULLABALOO,"595",3
HULLED,"51",2
HULLENDER,"5214",4
HULLETT,"51",2
HULLIBER,"594",3
HULLINGER,"54",2
HULLINGER,"5264",4
HULLS,"50",2
HULLUM,"53",2
HULME,"53",2
HULON,"52",2
HULON&apos;S,"520",3
HULOND,"521",3
HULOND&apos;S,"5210",4
HULS,"50",2
HULSE,"50",2
HULSEBUS,"5090",4
HULSEY,"50",2
HULSIZER,"5004",4
HULSLANDER,"505214",6
HULSMAN,"5032",4
HULST,"501",3
HULT,"51",2
HULT&apos;S,"510",3
HULTBERG,"51947",5
HULTGREN,"51742",5
HULTMAN,"5132",4
HULTON,"512",3
HULTQUIST,"51701",5
HULTS,"510",3
HULTZ,"510",3
HULVEY,"58",2
HUM,"3",1
HUMAN,"32",2
HUMAN,"32",2
HUMAN&apos;S,"320",3
HUMANA,"32",2
HUMANA&apos;S,"320",3
HUMANE,"32",2
HUMANELY,"325",3
HUMANISM,"3203",4
HUMANIST,"3201",4
HUMANISTIC,"32017",5
HUMANISTS,"32010",5
HUMANITARIAN,"32142",5
HUMANITARIAN,"32142",5
HUMANITARIANS,"321420",6
HUMANITARIANS,"321420",6
HUMANITIES,"3210",4
HUMANITIES,"3210",4
HUMANITY,"321",3
HUMANITY,"321",3
HUMANITY&apos;S,"3210",4
HUMANITY&apos;S,"3210",4
HUMANIZE,"320",3
HUMANIZED,"3201",4
HUMANIZES,"3200",4
HUMANIZING,"320",3
HUMANKIND,"32721",5
HUMANKIND&apos;S,"327210",6
HUMANLY,"325",3
HUMANN,"32",2
HUMANNESS,"3220",4
HUMANOID,"321",3
HUMANS,"320",3
HUMANS,"320",3
HUMBARGER,"39474",5
HUMBER,"394",3
HUMBERT,"3941",4
HUMBERTO,"3941",4
HUMBERTO,"3941",4
HUMBLE,"395",3
HUMBLED,"3951",4
HUMBLER,"3954",4
HUMBLER,"3954",4
HUMBLES,"3950",4
HUMBLEST,"39501",5
HUMBLING,"395",3
HUMBLING,"395",3
HUMBLY,"395",3
HUMBOLDT,"3951",4
HUMBUG,"397",3
HUMBURG,"3947",4
HUMDINGER,"314",3
HUMDRUM,"3143",4
HUME,"3",1
HUMENIK,"327",3
HUMEROUS,"340",3
HUMEROUS,"340",3
HUMERUS,"340",3
HUMES,"30",2
HUMFREY,"384",3
HUMFRY,"384",3
HUMI,"3",1
HUMID,"31",2
HUMID,"31",2
HUMID,"31",2
HUMID,"31",2
HUMIDIFIER,"3184",4
HUMIDIFIERS,"31840",5
HUMIDITY,"311",3
HUMIDITY&apos;S,"3110",4
HUMIDOR,"314",3
HUMILIATE,"351",3
HUMILIATED,"3511",4
HUMILIATES,"3510",4
HUMILIATING,"351",3
HUMILIATION,"3562",4
HUMILIATIONS,"35620",5
HUMILITY,"351",3
HUMISTON,"3012",4
HUMKE,"37",2
HUML,"35",2
HUMM,"3",1
HUMMEL,"35",2
HUMMELL,"35",2
HUMMER,"34",2
HUMMING,"3",1
HUMMINGBIRD,"3941",4
HUMMINGBIRDS,"39410",5
HUMMUS,"30",2
HUMONGOUS,"370",3
HUMOR,"34",2
HUMORAL,"345",3
HUMORED,"341",3
HUMORIST,"3401",4
HUMORIST,"3401",4
HUMORISTS,"34010",5
HUMORLESS,"3450",4
HUMOROUS,"340",3
HUMOROUSLY,"3405",4
HUMOUR,"34",2
HUMP,"39",2
HUMPAL,"395",3
HUMPBACK,"3997",4
HUMPED,"391",3
HUMPERT,"3941",4
HUMPH,"38",2
HUMPHERY,"384",3
HUMPHERY,"384",3
HUMPHERYS,"3840",4
HUMPHERYS,"3840",4
HUMPHREY,"384",3
HUMPHREY&apos;S,"3840",4
HUMPHREYS,"3840",4
HUMPHRIES,"3840",4
HUMPHRY,"384",3
HUMPTY,"391",3
HUMS,"30",2
HUMULIN,"352",3
HUMUS,"30",2
HUMVEE,"38",2
HUMVEE&apos;S,"380",3
HUMVEES,"380",3
HUN,"2",1
HUNAN,"22",2
HUNCH,"26",2
HUNCHBACK,"2697",4
HUNCHED,"261",3
HUNCHES,"260",3
HUNCHINE,"62",2
HUND,"21",2
HUNDAI,"21",2
HUNDERTMARK,"2141347",7
HUNDLEY,"215",3
HUNDRED,"2141",4
HUNDRED,"2141",4
HUNDRED,"241",3
HUNDRED,"2141",4
HUNDRED&apos;S,"21410",5
HUNDREDS,"21410",5
HUNDREDS,"21410",5
HUNDREDS,"2410",4
HUNDREDTH,"2141",4
HUNDREDTHS,"21410",5
HUNDREDWEIGHT,"21411",5
HUNDT,"21",2
HUNEKE,"27",2
HUNEYCUTT,"271",3
HUNG,"null",0
HUNGARIAN,"742",3
HUNGARIANS,"7420",4
HUNGARY,"74",2
HUNGARY&apos;S,"740",3
HUNGATE,"1",1
HUNGER,"74",2
HUNGERFORD,"74841",5
HUNGERFORDS,"748410",6
HUNGERING,"74",2
HUNGRIER,"744",3
HUNGRILY,"745",3
HUNGRY,"74",2
HUNK,"7",1
HUNKE,"7",1
HUNKELE,"75",2
HUNKER,"74",2
HUNKERED,"741",3
HUNKERING,"74",2
HUNKINS,"720",3
HUNKS,"70",2
HUNKY,"7",1
HUNLEY,"25",2
HUNN,"2",1
HUNNELL,"25",2
HUNNEWELL,"25",2
HUNNICUTT,"271",3
HUNSAKER,"2074",4
HUNSBERGER,"209474",6
HUNSICKER,"2074",4
HUNSINGER,"204",3
HUNSLEY,"205",3
HUNSUCKER,"2074",4
HUNT,"21",2
HUNT&apos;S,"210",3
HUNTCO,"217",3
HUNTE,"21",2
HUNTED,"211",3
HUNTED,"211",3
HUNTED,"21",2
HUNTED,"21",2
HUNTER,"214",3
HUNTER&apos;S,"2140",4
HUNTERS,"2140",4
HUNTING,"21",2
HUNTINGDON,"2112",4
HUNTINGTON,"2112",4
HUNTINGTON&apos;S,"21120",5
HUNTLEY,"215",3
HUNTLY,"215",3
HUNTON,"212",3
HUNTOON,"212",3
HUNTRESS,"2140",4
HUNTS,"210",3
HUNTS&apos;,"210",3
HUNTSINGER,"210264",6
HUNTSMAN,"21032",5
HUNTSVILLE,"21085",5
HUNTWAY,"21",2
HUNTZINGER,"2104",4
HUNZA,"20",2
HUNZEKER,"2074",4
HUNZIKER,"2074",4
HUOT,"1",1
HUPE,"9",1
HUPFER,"984",3
HUPP,"9",1
HUPPERT,"941",3
HUR,"4",1
HURCO,"47",2
HURD,"41",2
HURDLE,"415",3
HURDLER,"4154",4
HURDLER,"4154",4
HURDLES,"4150",4
HURDLING,"415",3
HURDLING,"415",3
HURDMAN,"4132",4
HURFORD,"4841",4
HURL,"45",2
HURLBERT,"45941",5
HURLBURT,"45941",5
HURLBUT,"4591",4
HURLBUTT,"4591",4
HURLED,"451",3
HURLESS,"450",3
HURLEY,"45",2
HURLING,"45",2
HURLOCK,"457",3
HURLY,"45",2
HURM,"43",2
HURN,"42",2
HURNEY,"42",2
HURON,"42",2
HURON,"42",2
HURRAH,"4",1
HURRAY,"4",1
HURRELL,"45",2
HURRI,"4",1
HURRICANE,"472",3
HURRICANE,"4720",4
HURRICANE&apos;S,"4720",4
HURRICANES,"4720",4
HURRIED,"41",2
HURRIEDLY,"415",3
HURRIES,"40",2
HURRY,"4",1
HURRYING,"4",1
HURSEY,"40",2
HURSH,"46",2
HURST,"401",3
HURSTON,"4012",4
HURT,"41",2
HURTA,"41",2
HURTADO,"411",3
HURTEAU,"41",2
HURTFUL,"4185",4
HURTIG,"417",3
HURTING,"41",2
HURTLE,"415",3
HURTLING,"415",3
HURTS,"410",3
HURTT,"41",2
HURTUBISE,"4190",4
HURVEY,"48",2
HURVITZ,"4810",4
HURWITZ,"410",3
HUSAIN,"02",2
HUSAK,"07",2
HUSAR,"04",2
HUSBAND,"0921",4
HUSBAND&apos;S,"09210",5
HUSBANDRY,"09214",5
HUSBANDS,"09210",5
HUSBANDS&apos;,"09210",5
HUSBY,"09",2
HUSCHKA,"67",2
HUSE,"0",1
HUSEBY,"09",2
HUSEMAN,"032",3
HUSEN,"02",2
HUSER,"04",2
HUSH,"6",1
HUSHED,"61",2
HUSIC,"07",2
HUSK,"07",2
HUSKA,"07",2
HUSKEY,"07",2
HUSKINS,"0720",4
HUSKS,"070",3
HUSKY,"07",2
HUSKY&apos;S,"070",3
HUSMAN,"032",3
HUSMANN,"032",3
HUSON,"02",2
HUSS,"0",1
HUSSAIN,"02",2
HUSSAR,"04",2
HUSSEIN,"02",2
HUSSEIN&apos;S,"020",3
HUSSEINI,"02",2
HUSSEINI,"02",2
HUSSER,"04",2
HUSSEY,"0",1
HUSSITE,"01",2
HUSSMAN,"032",3
HUSSON,"02",2
HUSSONG,"0",1
HUSSY,"0",1
HUST,"01",2
HUSTAD,"011",3
HUSTEAD,"011",3
HUSTED,"011",3
HUSTER,"014",3
HUSTINGS,"010",3
HUSTLE,"05",2
HUSTLED,"051",3
HUSTLER,"054",3
HUSTLER,"054",3
HUSTLERS,"0540",4
HUSTLERS,"0540",4
HUSTLES,"050",3
HUSTLING,"05",2
HUSTLING,"05",2
HUSTON,"012",3
HUT,"1",1
HUT&apos;S,"10",2
HUTA,"1",1
HUTCH,"6",1
HUTCHCRAFT,"67481",5
HUTCHENS,"620",3
HUTCHEON,"62",2
HUTCHERSON,"6402",4
HUTCHESON,"602",3
HUTCHINGS,"60",2
HUTCHINS,"1620",4
HUTCHINSON,"6202",4
HUTCHISON,"602",3
HUTCHISON&apos;S,"6020",4
HUTH,"null",0
HUTMACHER,"1374",4
HUTNICK,"127",3
HUTO,"1",1
HUTS,"10",2
HUTSELL,"105",3
HUTSON,"102",3
HUTT,"1",1
HUTTER,"14",2
HUTTNER,"124",3
HUTTO,"1",1
HUTTON,"12",2
HUTTON&apos;S,"120",3
HUTU,"1",1
HUTU&apos;S,"10",2
HUTUS,"10",2
HUTZEL,"105",3
HUTZELL,"105",3
HUTZELMAN,"10532",5
HUTZLER,"1054",4
HUVAL,"85",2
HUWE,"null",0
HUX,"70",2
HUXFORD,"70841",5
HUXLEY,"705",3
HUXTABLE,"70195",5
HUXTABLES,"701950",6
HUYCK,"7",1
HUYETT,"1",1
HUYLER,"54",2
HUYNH,"2",1
HUYSER,"04",2
HWA,"null",0
HWAN,"2",1
HWAN&apos;S,"20",2
HWANG,"null",0
HWANG,"null",0
HWANG-HO,"null",0
HWANG-HO,"null",0
HWE,"null",0
HY,"null",0
HYACINTH,"02",2
HYACINTHA,"02",2
HYACINTHE,"02",2
HYACINTHIA,"02",2
HYACINTHIE,"02",2
HYACINTHS,"020",3
HYADES,"10",2
HYAKUTAKE,"717",3
HYAKUTAKE,"717",3
HYALURONIC,"5427",4
HYAMS,"30",2
HYANNIS,"20",2
HYANNISPORT,"20941",5
HYATT,"1",1
HYATT&apos;S,"10",2
HYBL,"95",2
HYBL&apos;S,"950",3
HYBRID,"941",3
HYBRID,"941",3
HYBRIDIZATION,"941062",6
HYBRIDIZE,"9410",4
HYBRIDS,"9410",4
HYBRIENKO,"9427",4
HYBRITECH,"9417",4
HYCHE,"6",1
HYCOR,"74",2
HYCROFT,"7481",4
HYDE,"1",1
HYDE&apos;S,"10",2
HYDEA,"1",1
HYDEA,"1",1
HYDEIA,"1",1
HYDEN,"12",2
HYDER,"14",2
HYDERABAD,"1491",4
HYDERABAD,"1491",4
HYDOCK,"17",2
HYDRA,"14",2
HYDRANT,"1421",4
HYDRANTS,"14210",5
HYDRAS,"140",3
HYDRATE,"141",3
HYDRATED,"1411",4
HYDRATES,"1410",4
HYDRATION,"1462",4
HYDRAULIC,"1457",4
HYDRAULICS,"14570",5
HYDRAZINE,"1402",4
HYDRICK,"147",3
HYDRIDE,"141",3
HYDRO,"14",2
HYDRO&apos;S,"140",3
HYDROCARBON,"147492",6
HYDROCARBONS,"1474920",7
HYDROELECTRIC,"1457147",7
HYDROENCEPHALUS,"1420850",7
HYDROFOIL,"1485",4
HYDROGEN,"1462",4
HYDROGENATE,"14621",5
HYDROGENATED,"146211",6
HYDROGENATED,"146211",6
HYDROGENATES,"146210",6
HYDROGENATING,"14621",5
HYDROGENATION,"146262",6
HYDROGENS,"14620",5
HYDROGRAPHIC,"147487",6
HYDROLYSIS,"14500",5
HYDROLYZE,"1450",4
HYDROLYZED,"14501",5
HYDROLYZING,"1450",4
HYDROMETER,"14314",5
HYDRON,"142",3
HYDROPHILIC,"14857",5
HYDROPIC,"1497",4
HYDROPONIC,"14927",5
HYDROPOWER,"1494",4
HYDROSOL,"1405",4
HYDROSULFIDE,"140581",6
HYDROTHERAPY,"1449",4
HYDROTHERMAL,"14435",5
HYDROUS,"140",3
HYDROX,"1470",4
HYDROXIDE,"14701",5
HYDROXIDES,"147010",6
HYDROXY,"1470",4
HYDSTRA,"1014",4
HYE,"null",0
HYENA,"2",1
HYENAS,"20",2
HYER,"4",1
HYERS,"40",2
HYGEIA,"6",1
HYGIENE,"62",2
HYGIENIST,"7201",4
HYGIENIST,"7201",4
HYGIENISTS,"72010",5
HYGIENISTS,"720",3
HYGIENISTS,"72010",5
HYGIENISTS,"720",3
HYGROMETER,"74314",5
HYKES,"70",2
HYLAND,"521",3
HYLE,"5",1
HYLER,"54",2
HYLSA,"50",2
HYLTON,"512",3
HYMAN,"32",2
HYMANS,"320",3
HYMAS,"30",2
HYMEL,"35",2
HYMEN,"32",2
HYMER,"34",2
HYMES,"30",2
HYMIE,"3",1
HYMIES,"30",2
HYMN,"3",1
HYMNAL,"325",3
HYMNALS,"3250",4
HYMNOLOGY,"3256",4
HYMNS,"30",2
HYMOWITZ,"310",3
HYMOWITZ,"310",3
HYND,"21",2
HYNDMAN,"2132",4
HYNDS,"210",3
HYNEK,"27",2
HYNES,"20",2
HYNES&apos;S,"200",3
HYNSON,"202",3
HYOGO,"7",1
HYOTAN,"12",2
HYPE,"9",1
HYPED,"91",2
HYPER,"94",2
HYPERACTIVE,"94718",5
HYPERACTIVITY,"947181",6
HYPERBARIC,"94947",5
HYPERBARIC,"94947",5
HYPERBOLA,"9495",4
HYPERBOLE,"9495",4
HYPERBOLIC,"94957",5
HYPERBOREAN,"94942",5
HYPERCARD,"94741",5
HYPERCHROMATIC,"9474317",7
HYPERCRITICAL,"9474175",7
HYPERDRIVE,"94148",5
HYPERINFLATION,"9428562",7
HYPERION,"942",3
HYPERKINETIC,"947217",6
HYPERLINK,"9457",4
HYPERLINKS,"94570",5
HYPERMARKET,"943471",6
HYPERMARKETS,"9434710",7
HYPEROPIA,"949",3
HYPERPLASIA,"94956",5
HYPERSENSITIVE,"9402018",7
HYPERSENSITIVITY,"94020181",8
HYPERSONIC,"94027",5
HYPERSPACE,"94090",5
HYPERTENSION,"941262",6
HYPERTENSIVE,"941208",6
HYPERTEXT,"941701",6
HYPERTONIC,"94127",5
HYPERTROPHIC,"941487",6
HYPERTROPHY,"94148",5
HYPES,"90",2
HYPHAE,"8",1
HYPHEN,"82",2
HYPHENATE,"821",3
HYPHENATED,"8211",4
HYPHENATES,"8210",4
HYPHENATING,"821",3
HYPHENATION,"8262",4
HYPING,"9",1
HYPNOSIS,"9200",4
HYPNOTIC,"9217",4
HYPNOTICS,"92170",5
HYPNOTISM,"92103",5
HYPNOTISM&apos;S,"921030",6
HYPNOTIST,"92101",5
HYPNOTISTS,"921010",6
HYPNOTIZE,"9210",4
HYPNOTIZED,"92101",5
HYPNOTIZES,"92100",5
HYPO,"9",1
HYPOCHONDRIA,"97214",5
HYPOCHONDRIAC,"972147",6
HYPOCRISY,"9740",4
HYPOCRITE,"9741",4
HYPOCRITES,"97410",5
HYPOCRITICAL,"974175",6
HYPODERMIC,"91437",5
HYPOGLYCEMIA,"97503",5
HYPOGLYCEMIC,"975037",6
HYPOLITE,"951",3
HYPONEX,"9270",4
HYPOTENSION,"91262",5
HYPOTHALAMIC,"9537",4
HYPOTHEKEN,"972",3
HYPOTHERMIA,"943",3
HYPOTHESES,"900",3
HYPOTHESIS,"900",3
HYPOTHESIZE,"900",3
HYPOTHESIZED,"9001",4
HYPOTHETICAL,"9175",4
HYPOTHETICAL,"9175",4
HYPOTHETICALLY,"9175",4
HYPOTHETICALS,"91750",5
HYPOXIA,"970",3
HYRAXES,"4700",4
HYRE,"4",1
HYSELL,"05",2
HYSER,"04",2
HYSLOP,"059",3
HYSON,"02",2
HYSONG,"0",1
HYSSOP,"09",2
HYSTER,"014",3
HYSTERECTOMIES,"014713",6
HYSTERECTOMY,"014713",6
HYSTERIA,"014",3
HYSTERIC,"0147",4
HYSTERICAL,"01475",5
HYSTERICALLY,"01475",5
HYSTERICS,"01470",5
HYUN,"2",1
HYUN,"2",1
HYUNDAE,"21",2
HYUNDAI,"21",2
HYUNDAI,"21",2
HYUNDAI&apos;S,"210",3
HYUNDAIS,"210",3
HYWELL,"5",1
I,"null",0
I&apos;D,"1",1
I&apos;ERS,"40",2
I&apos;LL,"5",1
I&apos;M,"3",1
I&apos;M,"3",1
I&apos;S,"0",1
I&apos;VE,"8",1
I.,"null",0
I.&apos;S,"0",1
I.S,"0",1
IA,"null",0
IACOBELLI,"795",3
IACOBELLIS,"7950",4
IACOBUCCI,"796",3
IACOCCA,"77",2
IACOCCA&apos;S,"770",3
IACONA,"72",2
IACONO,"72",2
IACOVELLI,"785",3
IAFRATE,"841",3
IAGO,"7",1
IAIN,"2",1
IAKOVOS,"780",3
IALLA,"5",1
IALLA,"5",1
IAMS,"30",2
IAMS,"30",2
IAN,"2",1
IANNACCONE,"272",3
IANNACONE,"272",3
IANNAMICO,"237",3
IANNELLI,"25",2
IANNELLO,"25",2
IANNI,"2",1
IANNIELLO,"25",2
IANNONE,"22",2
IANNOTTI,"21",2
IANNUCCI,"26",2
IANNUZZI,"210",3
IANNUZZI,"20",2
IANOVSKI,"2807",4
IANOVSKI,"2807",4
IANTHA,"2",1
IANTHE,"2",1
IANTHINA,"22",2
IASON,"02",2
IAVARONE,"842",3
IB,"9",1
IB,"9",1
IBA,"9",1
IBACH,"97",2
IBANEZ,"920",3
IBARAKI,"947",3
IBARRA,"94",2
IBBOTSON,"9102",4
IBERIA,"94",2
IBERIA&apos;S,"940",3
IBERIAN,"942",3
IBERO,"94",2
IBEX,"970",3
IBIS,"90",2
IBMER,"934",3
IBMERS,"9340",4
IBN,"92",2
IBOGAINE,"972",3
IBOGAINE,"972",3
IBRAHIM,"943",3
IBSEN,"902",3
IBUPROFEN,"99482",5
ICAHN,"72",2
ICAHN&apos;S,"720",3
ICARD,"741",3
ICARUS,"740",3
ICE,"0",1
ICE-CREAM,"0743",4
ICE-NINE,"022",3
ICEBERG,"0947",4
ICEBERGS,"09470",5
ICEBOX,"0970",4
ICEBREAKER,"09474",5
ICEBREAKERS,"094740",6
ICED,"01",2
ICEFISH,"086",3
ICELAND,"0521",4
ICELANDAIR,"05214",5
ICELANDIC,"05217",5
ICEMAN,"032",3
ICENHOUR,"024",3
ICENHOUR,"024",3
ICENHOWER,"024",3
ICENHOWER,"024",3
ICENOGLE,"0275",4
ICENOGLE,"0275",4
ICES,"00",2
ICES,"00",2
ICESKATE,"0071",4
ICESKATE,"071",3
ICESKATING,"0071",4
ICESKATING,"071",3
ICH,"6",1
ICHI,"6",1
ICHIKAWA,"67",2
ICHIRO,"64",2
ICICLE,"075",3
ICICLES,"0750",4
ICILY,"05",2
ICING,"0",1
ICKES,"70",2
ICKES,"70",2
ICKES,"70",2
ICKES&apos;,"70",2
ICKES&apos;,"70",2
ICON,"72",2
ICONIC,"727",3
ICONOCLASM,"727503",6
ICONOCLAST,"727501",6
ICONOCLASTIC,"7275017",7
ICONOGRAPHY,"72748",5
ICONS,"720",3
ICY,"0",1
ID,"1",1
ID,"1",1
IDA,"1",1
IDAHO,"1",1
IDAHO&apos;S,"10",2
IDAHO-FALLS,"1850",4
IDALIA,"15",2
IDALINA,"152",3
IDALINE,"152",3
IDDINGS,"10",2
IDE,"1",1
IDEA,"1",1
IDEA&apos;S,"10",2
IDEAL,"15",2
IDEAL&apos;S,"150",3
IDEALISM,"1503",4
IDEALIST,"1501",4
